conflict_id,overlap_id,conflict_type,severity,affected_area_km2,geometry,resolution_method,processing_complexity,resolution_success,resolution_quality,processing_time_seconds,residual_error
CNF_0320,OVL_166,overlap_conflict,0.7677202472507585,57.9390533174034,"POLYGON ((85 42.05, 85.00490085701648 42.04975923633361, 85.00975451610081 42.04903926402016, 85.01451423386273 42.04784701678661, 85.01913417161825 42.04619397662557, 85.0235698368413 42.04409606321742, 85.02777851165098 42.04157348061513, 85.03171966420818 42.038650522668135, 85.03535533905932 42.03535533905933, 85.03865052266814 42.03171966420818, 85.04157348061513 42.02777851165098, 85.04409606321742 42.0235698368413, 85.04619397662556 42.019134171618255, 85.0478470167866 42.01451423386273, 85.04903926402017 42.009754516100806, 85.04975923633361 42.00490085701648, 85.05 42, 85.05 41.95, 85 41.95, 84.99509914298352 41.95024076366639, 84.99024548389919 41.95096073597984, 84.98548576613727 41.95215298321339, 84.98086582838175 41.95380602337443, 84.9764301631587 41.95590393678258, 84.97222148834902 41.95842651938487, 84.96828033579182 41.961349477331865, 84.96464466094068 41.96464466094067, 84.96134947733186 41.96828033579182, 84.95842651938487 41.97222148834902, 84.95590393678258 41.9764301631587, 84.95380602337444 41.980865828381745, 84.9521529832134 41.98548576613727, 84.95096073597983 41.990245483899194, 84.95024076366639 41.99509914298352, 84.95 42, 84.95 42.05, 85 42.05))","{'name': '权重融合算法', 'method': 'weighted_blending', 'parameters': {'blend_distance': 500, 'weight_function': 'linear', 'quality_mode': 'high'}, 'complexity': 'high'}",medium,True,0.8219079605721642,32.631604865098005,0.29760033241651035
CNF_0321,OVL_167,data_gap,0.6244919498097883,486.5173203705518,"POLYGON ((81.95024076366639 45.00490085701648, 81.95096073597983 45.009754516100806, 81.9521529832134 45.01451423386273, 81.95380602337444 45.019134171618255, 81.95590393678258 45.0235698368413, 81.95842651938487 45.02777851165098, 81.96134947733186 45.03171966420818, 81.96464466094068 45.03535533905933, 81.96828033579182 45.038650522668135, 81.97222148834902 45.04157348061513, 81.9764301631587 45.04409606321742, 81.98086582838175 45.04619397662557, 81.98548576613727 45.04784701678661, 81.99024548389919 45.04903926402016, 81.99509914298352 45.04975923633361, 82 45.05, 85 45.05, 85.00490085701648 45.04975923633361, 85.00975451610081 45.04903926402016, 85.01451423386273 45.04784701678661, 85.01913417161825 45.04619397662557, 85.0235698368413 45.04409606321742, 85.02777851165098 45.04157348061513, 85.03171966420818 45.038650522668135, 85.03535533905932 45.03535533905933, 85.03865052266814 45.03171966420818, 85.04157348061513 45.02777851165098, 85.04409606321742 45.0235698368413, 85.04619397662556 45.019134171618255, 85.0478470167866 45.01451423386273, 85.04903926402017 45.009754516100806, 85.04975923633361 45.00490085701648, 85.05 45, 85.04975923633361 44.99509914298352, 85.04903926402017 44.990245483899194, 85.0478470167866 44.98548576613727, 85.04619397662556 44.980865828381745, 85.04409606321742 44.9764301631587, 85.04157348061513 44.97222148834902, 85.03865052266814 44.96828033579182, 85.03535533905932 44.96464466094067, 85.03171966420818 44.961349477331865, 85.02777851165098 44.95842651938487, 85.0235698368413 44.95590393678258, 85.01913417161825 44.95380602337443, 85.01451423386273 44.95215298321339, 85.00975451610081 44.95096073597984, 85.00490085701648 44.95024076366639, 85 44.95, 82 44.95, 81.99509914298352 44.95024076366639, 81.99024548389919 44.95096073597984, 81.98548576613727 44.95215298321339, 81.98086582838175 44.95380602337443, 81.9764301631587 44.95590393678258, 81.97222148834902 44.95842651938487, 81.96828033579182 44.961349477331865, 81.96464466094068 44.96464466094067, 81.96134947733186 44.96828033579182, 81.95842651938487 44.97222148834902, 81.95590393678258 44.9764301631587, 81.95380602337444 44.980865828381745, 81.9521529832134 44.98548576613727, 81.95096073597983 44.990245483899194, 81.95024076366639 44.99509914298352, 81.95 45, 81.95024076366639 45.00490085701648))","{'name': '数据填补算法', 'method': 'gap_filling', 'parameters': {'interpolation': 'kriging', 'radius': 1000}, 'complexity': 'high'}",medium,True,0.8016340413634679,13.27759791480337,0.22449621956060895
CNF_0322,OVL_167,coordinate_shift,0.7364905496067147,179.8960138819316,"POLYGON ((81.95024076366639 45.00490085701648, 81.95096073597983 45.009754516100806, 81.9521529832134 45.01451423386273, 81.95380602337444 45.019134171618255, 81.95590393678258 45.0235698368413, 81.95842651938487 45.02777851165098, 81.96134947733186 45.03171966420818, 81.96464466094068 45.03535533905933, 81.96828033579182 45.038650522668135, 81.97222148834902 45.04157348061513, 81.9764301631587 45.04409606321742, 81.98086582838175 45.04619397662557, 81.98548576613727 45.04784701678661, 81.99024548389919 45.04903926402016, 81.99509914298352 45.04975923633361, 82 45.05, 85 45.05, 85.00490085701648 45.04975923633361, 85.00975451610081 45.04903926402016, 85.01451423386273 45.04784701678661, 85.01913417161825 45.04619397662557, 85.0235698368413 45.04409606321742, 85.02777851165098 45.04157348061513, 85.03171966420818 45.038650522668135, 85.03535533905932 45.03535533905933, 85.03865052266814 45.03171966420818, 85.04157348061513 45.02777851165098, 85.04409606321742 45.0235698368413, 85.04619397662556 45.019134171618255, 85.0478470167866 45.01451423386273, 85.04903926402017 45.009754516100806, 85.04975923633361 45.00490085701648, 85.05 45, 85.04975923633361 44.99509914298352, 85.04903926402017 44.990245483899194, 85.0478470167866 44.98548576613727, 85.04619397662556 44.980865828381745, 85.04409606321742 44.9764301631587, 85.04157348061513 44.97222148834902, 85.03865052266814 44.96828033579182, 85.03535533905932 44.96464466094067, 85.03171966420818 44.961349477331865, 85.02777851165098 44.95842651938487, 85.0235698368413 44.95590393678258, 85.01913417161825 44.95380602337443, 85.01451423386273 44.95215298321339, 85.00975451610081 44.95096073597984, 85.00490085701648 44.95024076366639, 85 44.95, 82 44.95, 81.99509914298352 44.95024076366639, 81.99024548389919 44.95096073597984, 81.98548576613727 44.95215298321339, 81.98086582838175 44.95380602337443, 81.9764301631587 44.95590393678258, 81.97222148834902 44.95842651938487, 81.96828033579182 44.961349477331865, 81.96464466094068 44.96464466094067, 81.96134947733186 44.96828033579182, 81.95842651938487 44.97222148834902, 81.95590393678258 44.9764301631587, 81.95380602337444 44.980865828381745, 81.9521529832134 44.98548576613727, 81.95096073597983 44.990245483899194, 81.95024076366639 44.99509914298352, 81.95 45, 81.95024076366639 45.00490085701648))","{'name': '高程平滑插值算法', 'method': 'gaussian_smoothing', 'parameters': {'sigma': 2.0, 'window_size': 5, 'quality_mode': 'high'}, 'complexity': 'high'}",high,False,0.6764712078212265,41.54388249324636,0.6936639583006269
CNF_0323,OVL_167,resolution_difference,0.7349296260571462,174.30108164590325,"POLYGON ((81.95024076366639 45.00490085701648, 81.95096073597983 45.009754516100806, 81.9521529832134 45.01451423386273, 81.95380602337444 45.019134171618255, 81.95590393678258 45.0235698368413, 81.95842651938487 45.02777851165098, 81.96134947733186 45.03171966420818, 81.96464466094068 45.03535533905933, 81.96828033579182 45.038650522668135, 81.97222148834902 45.04157348061513, 81.9764301631587 45.04409606321742, 81.98086582838175 45.04619397662557, 81.98548576613727 45.04784701678661, 81.99024548389919 45.04903926402016, 81.99509914298352 45.04975923633361, 82 45.05, 85 45.05, 85.00490085701648 45.04975923633361, 85.00975451610081 45.04903926402016, 85.01451423386273 45.04784701678661, 85.01913417161825 45.04619397662557, 85.0235698368413 45.04409606321742, 85.02777851165098 45.04157348061513, 85.03171966420818 45.038650522668135, 85.03535533905932 45.03535533905933, 85.03865052266814 45.03171966420818, 85.04157348061513 45.02777851165098, 85.04409606321742 45.0235698368413, 85.04619397662556 45.019134171618255, 85.0478470167866 45.01451423386273, 85.04903926402017 45.009754516100806, 85.04975923633361 45.00490085701648, 85.05 45, 85.04975923633361 44.99509914298352, 85.04903926402017 44.990245483899194, 85.0478470167866 44.98548576613727, 85.04619397662556 44.980865828381745, 85.04409606321742 44.9764301631587, 85.04157348061513 44.97222148834902, 85.03865052266814 44.96828033579182, 85.03535533905932 44.96464466094067, 85.03171966420818 44.961349477331865, 85.02777851165098 44.95842651938487, 85.0235698368413 44.95590393678258, 85.01913417161825 44.95380602337443, 85.01451423386273 44.95215298321339, 85.00975451610081 44.95096073597984, 85.00490085701648 44.95024076366639, 85 44.95, 82 44.95, 81.99509914298352 44.95024076366639, 81.99024548389919 44.95096073597984, 81.98548576613727 44.95215298321339, 81.98086582838175 44.95380602337443, 81.9764301631587 44.95590393678258, 81.97222148834902 44.95842651938487, 81.96828033579182 44.961349477331865, 81.96464466094068 44.96464466094067, 81.96134947733186 44.96828033579182, 81.95842651938487 44.97222148834902, 81.95590393678258 44.9764301631587, 81.95380602337444 44.980865828381745, 81.9521529832134 44.98548576613727, 81.95096073597983 44.990245483899194, 81.95024076366639 44.99509914298352, 81.95 45, 81.95024076366639 45.00490085701648))","{'name': '分辨率统一算法', 'method': 'resolution_harmonization', 'parameters': {'target_resolution': 30, 'method': 'cubic', 'quality_mode': 'high'}, 'complexity': 'high'}",medium,True,0.9401466119568767,25.874396093527693,0.10643704048278081
CNF_0324,OVL_169,overlap_conflict,0.7892328274657657,329.88702124042345,"POLYGON ((85.00490085701648 45.04975923633361, 85.00975451610081 45.04903926402016, 85.01451423386273 45.04784701678661, 85.01913417161825 45.04619397662557, 85.0235698368413 45.04409606321742, 85.02777851165098 45.04157348061513, 85.03171966420818 45.038650522668135, 85.03535533905932 45.03535533905933, 85.03865052266814 45.03171966420818, 85.04157348061513 45.02777851165098, 85.04409606321742 45.0235698368413, 85.04619397662556 45.019134171618255, 85.0478470167866 45.01451423386273, 85.04903926402017 45.009754516100806, 85.04975923633361 45.00490085701648, 85.05 45, 85.05 42, 85.04975923633361 41.99509914298352, 85.04903926402017 41.990245483899194, 85.0478470167866 41.98548576613727, 85.04619397662556 41.980865828381745, 85.04409606321742 41.9764301631587, 85.04157348061513 41.97222148834902, 85.03865052266814 41.96828033579182, 85.03535533905932 41.96464466094067, 85.03171966420818 41.961349477331865, 85.02777851165098 41.95842651938487, 85.0235698368413 41.95590393678258, 85.01913417161825 41.95380602337443, 85.01451423386273 41.95215298321339, 85.00975451610081 41.95096073597984, 85.00490085701648 41.95024076366639, 85 41.95, 84.99509914298352 41.95024076366639, 84.99024548389919 41.95096073597984, 84.98548576613727 41.95215298321339, 84.98086582838175 41.95380602337443, 84.9764301631587 41.95590393678258, 84.97222148834902 41.95842651938487, 84.96828033579182 41.961349477331865, 84.96464466094068 41.96464466094067, 84.96134947733186 41.96828033579182, 84.95842651938487 41.97222148834902, 84.95590393678258 41.9764301631587, 84.95380602337444 41.980865828381745, 84.9521529832134 41.98548576613727, 84.95096073597983 41.990245483899194, 84.95024076366639 41.99509914298352, 84.95 42, 84.95 45, 84.95024076366639 45.00490085701648, 84.95096073597983 45.009754516100806, 84.9521529832134 45.01451423386273, 84.95380602337444 45.019134171618255, 84.95590393678258 45.0235698368413, 84.95842651938487 45.02777851165098, 84.96134947733186 45.03171966420818, 84.96464466094068 45.03535533905933, 84.96828033579182 45.038650522668135, 84.97222148834902 45.04157348061513, 84.9764301631587 45.04409606321742, 84.98086582838175 45.04619397662557, 84.98548576613727 45.04784701678661, 84.99024548389919 45.04903926402016, 84.99509914298352 45.04975923633361, 85 45.05, 85.00490085701648 45.04975923633361))","{'name': '权重融合算法', 'method': 'weighted_blending', 'parameters': {'blend_distance': 500, 'weight_function': 'linear', 'quality_mode': 'high'}, 'complexity': 'high'}",low,False,0.33013116044215113,31.446091556519967,0.520801588609897
CNF_0325,OVL_169,elevation_discontinuity,0.7769951284502061,300.52889312026997,"POLYGON ((85.00490085701648 45.04975923633361, 85.00975451610081 45.04903926402016, 85.01451423386273 45.04784701678661, 85.01913417161825 45.04619397662557, 85.0235698368413 45.04409606321742, 85.02777851165098 45.04157348061513, 85.03171966420818 45.038650522668135, 85.03535533905932 45.03535533905933, 85.03865052266814 45.03171966420818, 85.04157348061513 45.02777851165098, 85.04409606321742 45.0235698368413, 85.04619397662556 45.019134171618255, 85.0478470167866 45.01451423386273, 85.04903926402017 45.009754516100806, 85.04975923633361 45.00490085701648, 85.05 45, 85.05 42, 85.04975923633361 41.99509914298352, 85.04903926402017 41.990245483899194, 85.0478470167866 41.98548576613727, 85.04619397662556 41.980865828381745, 85.04409606321742 41.9764301631587, 85.04157348061513 41.97222148834902, 85.03865052266814 41.96828033579182, 85.03535533905932 41.96464466094067, 85.03171966420818 41.961349477331865, 85.02777851165098 41.95842651938487, 85.0235698368413 41.95590393678258, 85.01913417161825 41.95380602337443, 85.01451423386273 41.95215298321339, 85.00975451610081 41.95096073597984, 85.00490085701648 41.95024076366639, 85 41.95, 84.99509914298352 41.95024076366639, 84.99024548389919 41.95096073597984, 84.98548576613727 41.95215298321339, 84.98086582838175 41.95380602337443, 84.9764301631587 41.95590393678258, 84.97222148834902 41.95842651938487, 84.96828033579182 41.961349477331865, 84.96464466094068 41.96464466094067, 84.96134947733186 41.96828033579182, 84.95842651938487 41.97222148834902, 84.95590393678258 41.9764301631587, 84.95380602337444 41.980865828381745, 84.9521529832134 41.98548576613727, 84.95096073597983 41.990245483899194, 84.95024076366639 41.99509914298352, 84.95 42, 84.95 45, 84.95024076366639 45.00490085701648, 84.95096073597983 45.009754516100806, 84.9521529832134 45.01451423386273, 84.95380602337444 45.019134171618255, 84.95590393678258 45.0235698368413, 84.95842651938487 45.02777851165098, 84.96134947733186 45.03171966420818, 84.96464466094068 45.03535533905933, 84.96828033579182 45.038650522668135, 84.97222148834902 45.04157348061513, 84.9764301631587 45.04409606321742, 84.98086582838175 45.04619397662557, 84.98548576613727 45.04784701678661, 84.99024548389919 45.04903926402016, 84.99509914298352 45.04975923633361, 85 45.05, 85.00490085701648 45.04975923633361))","{'name': '高程平滑插值算法', 'method': 'gaussian_smoothing', 'parameters': {'sigma': 2.0, 'window_size': 5, 'quality_mode': 'high'}, 'complexity': 'high'}",medium,True,0.8941746040103368,12.403086316318515,0.2809720311410769
CNF_0326,OVL_170,temporal_inconsistency,0.5367869181623203,124.44663206403091,"POLYGON ((85 45.05, 85.00490085701648 45.04975923633361, 85.00975451610081 45.04903926402016, 85.01451423386273 45.04784701678661, 85.01913417161825 45.04619397662557, 85.0235698368413 45.04409606321742, 85.02777851165098 45.04157348061513, 85.03171966420818 45.038650522668135, 85.03535533905932 45.03535533905933, 85.03865052266814 45.03171966420818, 85.04157348061513 45.02777851165098, 85.04409606321742 45.0235698368413, 85.04619397662556 45.019134171618255, 85.0478470167866 45.01451423386273, 85.04903926402017 45.009754516100806, 85.04975923633361 45.00490085701648, 85.05 45, 85.05 44.95, 85 44.95, 84.99509914298352 44.95024076366639, 84.99024548389919 44.95096073597984, 84.98548576613727 44.95215298321339, 84.98086582838175 44.95380602337443, 84.9764301631587 44.95590393678258, 84.97222148834902 44.95842651938487, 84.96828033579182 44.961349477331865, 84.96464466094068 44.96464466094067, 84.96134947733186 44.96828033579182, 84.95842651938487 44.97222148834902, 84.95590393678258 44.9764301631587, 84.95380602337444 44.980865828381745, 84.9521529832134 44.98548576613727, 84.95096073597983 44.990245483899194, 84.95024076366639 44.99509914298352, 84.95 45, 84.95 45.05, 85 45.05))","{'name': '高程平滑插值算法', 'method': 'gaussian_smoothing', 'parameters': {'sigma': 2.0, 'window_size': 5}, 'complexity': 'medium'}",low,True,0.8684014855160139,48.60119179847997,0.06009173831493517
CNF_0327,OVL_171,overlap_conflict,0.5354951744738373,348.3110757618761,"POLYGON ((81.95024076366639 48.00490085701648, 81.95096073597983 48.009754516100806, 81.9521529832134 48.01451423386273, 81.95380602337444 48.019134171618255, 81.95590393678258 48.0235698368413, 81.95842651938487 48.02777851165098, 81.96134947733186 48.03171966420818, 81.96464466094068 48.03535533905933, 81.96828033579182 48.038650522668135, 81.97222148834902 48.04157348061513, 81.9764301631587 48.04409606321742, 81.98086582838175 48.04619397662557, 81.98548576613727 48.04784701678661, 81.99024548389919 48.04903926402016, 81.99509914298352 48.04975923633361, 82 48.05, 85 48.05, 85.00490085701648 48.04975923633361, 85.00975451610081 48.04903926402016, 85.01451423386273 48.04784701678661, 85.01913417161825 48.04619397662557, 85.0235698368413 48.04409606321742, 85.02777851165098 48.04157348061513, 85.03171966420818 48.038650522668135, 85.03535533905932 48.03535533905933, 85.03865052266814 48.03171966420818, 85.04157348061513 48.02777851165098, 85.04409606321742 48.0235698368413, 85.04619397662556 48.019134171618255, 85.0478470167866 48.01451423386273, 85.04903926402017 48.009754516100806, 85.04975923633361 48.00490085701648, 85.05 48, 85.04975923633361 47.99509914298352, 85.04903926402017 47.990245483899194, 85.0478470167866 47.98548576613727, 85.04619397662556 47.980865828381745, 85.04409606321742 47.9764301631587, 85.04157348061513 47.97222148834902, 85.03865052266814 47.96828033579182, 85.03535533905932 47.96464466094067, 85.03171966420818 47.961349477331865, 85.02777851165098 47.95842651938487, 85.0235698368413 47.95590393678258, 85.01913417161825 47.95380602337443, 85.01451423386273 47.95215298321339, 85.00975451610081 47.95096073597984, 85.00490085701648 47.95024076366639, 85 47.95, 82 47.95, 81.99509914298352 47.95024076366639, 81.99024548389919 47.95096073597984, 81.98548576613727 47.95215298321339, 81.98086582838175 47.95380602337443, 81.9764301631587 47.95590393678258, 81.97222148834902 47.95842651938487, 81.96828033579182 47.961349477331865, 81.96464466094068 47.96464466094067, 81.96134947733186 47.96828033579182, 81.95842651938487 47.97222148834902, 81.95590393678258 47.9764301631587, 81.95380602337444 47.980865828381745, 81.9521529832134 47.98548576613727, 81.95096073597983 47.990245483899194, 81.95024076366639 47.99509914298352, 81.95 48, 81.95024076366639 48.00490085701648))","{'name': '权重融合算法', 'method': 'weighted_blending', 'parameters': {'blend_distance': 500, 'weight_function': 'linear'}, 'complexity': 'high'}",low,False,0.6514849723043101,35.91107982687837,0.8747845249850483
CNF_0328,OVL_171,projection_mismatch,0.5111148420876614,215.3450056268657,"POLYGON ((81.95024076366639 48.00490085701648, 81.95096073597983 48.009754516100806, 81.9521529832134 48.01451423386273, 81.95380602337444 48.019134171618255, 81.95590393678258 48.0235698368413, 81.95842651938487 48.02777851165098, 81.96134947733186 48.03171966420818, 81.96464466094068 48.03535533905933, 81.96828033579182 48.038650522668135, 81.97222148834902 48.04157348061513, 81.9764301631587 48.04409606321742, 81.98086582838175 48.04619397662557, 81.98548576613727 48.04784701678661, 81.99024548389919 48.04903926402016, 81.99509914298352 48.04975923633361, 82 48.05, 85 48.05, 85.00490085701648 48.04975923633361, 85.00975451610081 48.04903926402016, 85.01451423386273 48.04784701678661, 85.01913417161825 48.04619397662557, 85.0235698368413 48.04409606321742, 85.02777851165098 48.04157348061513, 85.03171966420818 48.038650522668135, 85.03535533905932 48.03535533905933, 85.03865052266814 48.03171966420818, 85.04157348061513 48.02777851165098, 85.04409606321742 48.0235698368413, 85.04619397662556 48.019134171618255, 85.0478470167866 48.01451423386273, 85.04903926402017 48.009754516100806, 85.04975923633361 48.00490085701648, 85.05 48, 85.04975923633361 47.99509914298352, 85.04903926402017 47.990245483899194, 85.0478470167866 47.98548576613727, 85.04619397662556 47.980865828381745, 85.04409606321742 47.9764301631587, 85.04157348061513 47.97222148834902, 85.03865052266814 47.96828033579182, 85.03535533905932 47.96464466094067, 85.03171966420818 47.961349477331865, 85.02777851165098 47.95842651938487, 85.0235698368413 47.95590393678258, 85.01913417161825 47.95380602337443, 85.01451423386273 47.95215298321339, 85.00975451610081 47.95096073597984, 85.00490085701648 47.95024076366639, 85 47.95, 82 47.95, 81.99509914298352 47.95024076366639, 81.99024548389919 47.95096073597984, 81.98548576613727 47.95215298321339, 81.98086582838175 47.95380602337443, 81.9764301631587 47.95590393678258, 81.97222148834902 47.95842651938487, 81.96828033579182 47.961349477331865, 81.96464466094068 47.96464466094067, 81.96134947733186 47.96828033579182, 81.95842651938487 47.97222148834902, 81.95590393678258 47.9764301631587, 81.95380602337444 47.980865828381745, 81.9521529832134 47.98548576613727, 81.95096073597983 47.990245483899194, 81.95024076366639 47.99509914298352, 81.95 48, 81.95024076366639 48.00490085701648))","{'name': '投影坐标转换算法', 'method': 'coordinate_transformation', 'parameters': {'resampling': 'bilinear', 'accuracy': 'high'}, 'complexity': 'low'}",high,True,0.7086489536569996,50.62028993472814,0.1268304901214171
CNF_0329,OVL_172,data_gap,0.13496114172422807,261.46141269242617,"POLYGON ((85.05 45, 85.04975923633361 44.99509914298352, 85.04903926402017 44.990245483899194, 85.0478470167866 44.98548576613727, 85.04619397662556 44.980865828381745, 85.04409606321742 44.9764301631587, 85.04157348061513 44.97222148834902, 85.03865052266814 44.96828033579182, 85.03535533905932 44.96464466094067, 85.03171966420818 44.961349477331865, 85.02777851165098 44.95842651938487, 85.0235698368413 44.95590393678258, 85.01913417161825 44.95380602337443, 85.01451423386273 44.95215298321339, 85.00975451610081 44.95096073597984, 85.00490085701648 44.95024076366639, 85 44.95, 84.95 44.95, 84.95 45, 84.95024076366639 45.00490085701648, 84.95096073597983 45.009754516100806, 84.9521529832134 45.01451423386273, 84.95380602337444 45.019134171618255, 84.95590393678258 45.0235698368413, 84.95842651938487 45.02777851165098, 84.96134947733186 45.03171966420818, 84.96464466094068 45.03535533905933, 84.96828033579182 45.038650522668135, 84.97222148834902 45.04157348061513, 84.9764301631587 45.04409606321742, 84.98086582838175 45.04619397662557, 84.98548576613727 45.04784701678661, 84.99024548389919 45.04903926402016, 84.99509914298352 45.04975923633361, 85 45.05, 85.05 45.05, 85.05 45))","{'name': '数据填补算法', 'method': 'gap_filling', 'parameters': {'interpolation': 'kriging', 'radius': 1000}, 'complexity': 'high'}",high,True,0.8936056700092739,6.661819142052564,0.18561091514472924
CNF_0330,OVL_173,projection_mismatch,0.42474027411747844,79.43145031609008,"POLYGON ((85.00490085701648 48.04975923633361, 85.00975451610081 48.04903926402016, 85.01451423386273 48.04784701678661, 85.01913417161825 48.04619397662557, 85.0235698368413 48.04409606321742, 85.02777851165098 48.04157348061513, 85.03171966420818 48.038650522668135, 85.03535533905932 48.03535533905933, 85.03865052266814 48.03171966420818, 85.04157348061513 48.02777851165098, 85.04409606321742 48.0235698368413, 85.04619397662556 48.019134171618255, 85.0478470167866 48.01451423386273, 85.04903926402017 48.009754516100806, 85.04975923633361 48.00490085701648, 85.05 48, 85.05 45, 85.04975923633361 44.99509914298352, 85.04903926402017 44.990245483899194, 85.0478470167866 44.98548576613727, 85.04619397662556 44.980865828381745, 85.04409606321742 44.9764301631587, 85.04157348061513 44.97222148834902, 85.03865052266814 44.96828033579182, 85.03535533905932 44.96464466094067, 85.03171966420818 44.961349477331865, 85.02777851165098 44.95842651938487, 85.0235698368413 44.95590393678258, 85.01913417161825 44.95380602337443, 85.01451423386273 44.95215298321339, 85.00975451610081 44.95096073597984, 85.00490085701648 44.95024076366639, 85 44.95, 84.99509914298352 44.95024076366639, 84.99024548389919 44.95096073597984, 84.98548576613727 44.95215298321339, 84.98086582838175 44.95380602337443, 84.9764301631587 44.95590393678258, 84.97222148834902 44.95842651938487, 84.96828033579182 44.961349477331865, 84.96464466094068 44.96464466094067, 84.96134947733186 44.96828033579182, 84.95842651938487 44.97222148834902, 84.95590393678258 44.9764301631587, 84.95380602337444 44.980865828381745, 84.9521529832134 44.98548576613727, 84.95096073597983 44.990245483899194, 84.95024076366639 44.99509914298352, 84.95 45, 84.95 48, 84.95024076366639 48.00490085701648, 84.95096073597983 48.009754516100806, 84.9521529832134 48.01451423386273, 84.95380602337444 48.019134171618255, 84.95590393678258 48.0235698368413, 84.95842651938487 48.02777851165098, 84.96134947733186 48.03171966420818, 84.96464466094068 48.03535533905933, 84.96828033579182 48.038650522668135, 84.97222148834902 48.04157348061513, 84.9764301631587 48.04409606321742, 84.98086582838175 48.04619397662557, 84.98548576613727 48.04784701678661, 84.99024548389919 48.04903926402016, 84.99509914298352 48.04975923633361, 85 48.05, 85.00490085701648 48.04975923633361))","{'name': '投影坐标转换算法', 'method': 'coordinate_transformation', 'parameters': {'resampling': 'bilinear', 'accuracy': 'high'}, 'complexity': 'low'}",medium,True,0.8900880312548463,8.709523158358847,0.06561558036827647
CNF_0331,OVL_174,overlap_conflict,0.7498636559739617,212.637764001723,"POLYGON ((85 48.05, 85.00490085701648 48.04975923633361, 85.00975451610081 48.04903926402016, 85.01451423386273 48.04784701678661, 85.01913417161825 48.04619397662557, 85.0235698368413 48.04409606321742, 85.02777851165098 48.04157348061513, 85.03171966420818 48.038650522668135, 85.03535533905932 48.03535533905933, 85.03865052266814 48.03171966420818, 85.04157348061513 48.02777851165098, 85.04409606321742 48.0235698368413, 85.04619397662556 48.019134171618255, 85.0478470167866 48.01451423386273, 85.04903926402017 48.009754516100806, 85.04975923633361 48.00490085701648, 85.05 48, 85.05 47.95, 85 47.95, 84.99509914298352 47.95024076366639, 84.99024548389919 47.95096073597984, 84.98548576613727 47.95215298321339, 84.98086582838175 47.95380602337443, 84.9764301631587 47.95590393678258, 84.97222148834902 47.95842651938487, 84.96828033579182 47.961349477331865, 84.96464466094068 47.96464466094067, 84.96134947733186 47.96828033579182, 84.95842651938487 47.97222148834902, 84.95590393678258 47.9764301631587, 84.95380602337444 47.980865828381745, 84.9521529832134 47.98548576613727, 84.95096073597983 47.990245483899194, 84.95024076366639 47.99509914298352, 84.95 48, 84.95 48.05, 85 48.05))","{'name': '权重融合算法', 'method': 'weighted_blending', 'parameters': {'blend_distance': 500, 'weight_function': 'linear', 'quality_mode': 'high'}, 'complexity': 'high'}",medium,True,0.8594110961580436,57.804979166620804,0.2911018803040244
CNF_0332,OVL_174,elevation_discontinuity,0.7096350448004969,364.2136254966264,"POLYGON ((85 48.05, 85.00490085701648 48.04975923633361, 85.00975451610081 48.04903926402016, 85.01451423386273 48.04784701678661, 85.01913417161825 48.04619397662557, 85.0235698368413 48.04409606321742, 85.02777851165098 48.04157348061513, 85.03171966420818 48.038650522668135, 85.03535533905932 48.03535533905933, 85.03865052266814 48.03171966420818, 85.04157348061513 48.02777851165098, 85.04409606321742 48.0235698368413, 85.04619397662556 48.019134171618255, 85.0478470167866 48.01451423386273, 85.04903926402017 48.009754516100806, 85.04975923633361 48.00490085701648, 85.05 48, 85.05 47.95, 85 47.95, 84.99509914298352 47.95024076366639, 84.99024548389919 47.95096073597984, 84.98548576613727 47.95215298321339, 84.98086582838175 47.95380602337443, 84.9764301631587 47.95590393678258, 84.97222148834902 47.95842651938487, 84.96828033579182 47.961349477331865, 84.96464466094068 47.96464466094067, 84.96134947733186 47.96828033579182, 84.95842651938487 47.97222148834902, 84.95590393678258 47.9764301631587, 84.95380602337444 47.980865828381745, 84.9521529832134 47.98548576613727, 84.95096073597983 47.990245483899194, 84.95024076366639 47.99509914298352, 84.95 48, 84.95 48.05, 85 48.05))","{'name': '高程平滑插值算法', 'method': 'gaussian_smoothing', 'parameters': {'sigma': 2.0, 'window_size': 5, 'quality_mode': 'high'}, 'complexity': 'high'}",medium,True,0.9115476442063486,28.81862136072004,0.06135823452078395
